,name,date,session,time,sampling,rt,cue,presented,response,retrieval,error,iti
191,demo_rat,2026-07-20,demo,2841.268,0.0299999999997453,0.4240000000004330,1.0,1.0,1.0,1.737999999999830,0.0,8.039999999999960
192,demo_rat,2026-07-20,demo,2848.25,0.0259999999998399,0.2740000000003420,1.0,0.0,0.0,1.207999999999630,0.0,6.981999999999970
193,demo_rat,2026-07-20,demo,2853.384,0.1219999999998440,0.2560000000003130,16.0,1.0,1.0,1.44399999999996,0.0,5.1340000000000100
194,demo_rat,2026-07-20,demo,2860.534,0.0099999999997635,0.6020000000003170,1.0,0.0,0.0,1.4659999999998900,0.0,7.150000000000090
195,demo_rat,2026-07-20,demo,2867.412,0.1200000000003460,0.4420000000000070,1.0,1.0,1.0,1.1419999999998300,0.0,6.877999999999700
196,demo_rat,2026-07-20,demo,2897.996,0.2860000000000580,0.1939999999999600,16.0,1.0,1.0,1.1599999999998500,0.0,30.584000000000300
197,demo_rat,2026-07-20,demo,2904.448,0.0320000000001527,0.3139999999998510,1.0,0.0,0.0,1.550000000000180,0.0,6.451999999999770
198,demo_rat,2026-07-20,demo,2911.104,0.2319999999999710,0.2400000000002360,16.0,0.0,0.0,1.4780000000000700,0.0,6.655999999999950
199,demo_rat,2026-07-20,demo,2934.088,0.1159999999999850,0.7779999999997930,4.0,1.0,1.0,2.7200000000002500,0.0,22.98400000000040
200,demo_rat,2026-07-20,demo,2961.476,0.1500000000000910,0.3979999999996840,4.0,0.0,0.0,1.3240000000000700,0.0,27.38799999999990
201,demo_rat,2026-07-20,demo,2968.472,0.1779999999998840,0.3260000000000220,1.0,0.0,0.0,1.543999999999870,0.0,6.996000000000100
202,demo_rat,2026-07-20,demo,2974.308,0.1599999999998540,0.2560000000003130,4.0,1.0,1.0,1.7699999999999800,0.0,5.835999999999790
203,demo_rat,2026-07-20,demo,2995.2,0.1920000000000070,0.1760000000003860,1.0,0.0,1.0,1.91399999999976,1.0,20.891999999999800
204,demo_rat,2026-07-20,demo,3001.636,0.1419999999998250,0.1880000000001020,4.0,0.0,0.0,1.1080000000001700,0.0,6.436000000000150
205,demo_rat,2026-07-20,demo,3007.458,0.1419999999998250,0.2359999999998760,4.0,1.0,1.0,1.3100000000004000,0.0,5.822000000000120
206,demo_rat,2026-07-20,demo,3030.412,0.1720000000000250,0.2040000000001780,4.0,0.0,0.0,1.0160000000000800,0.0,22.953999999999700
207,demo_rat,2026-07-20,demo,3035.982,0.1959999999999130,0.3160000000002580,16.0,0.0,0.0,1.2480000000000500,0.0,5.570000000000160
208,demo_rat,2026-07-20,demo,3041.578,0.0300000000002,0.3659999999999850,16.0,0.0,0.0,1.4719999999997500,0.0,5.596000000000000
209,demo_rat,2026-07-20,demo,3048.238,0.1500000000000910,0.3099999999999450,16.0,1.0,1.0,1.4400000000000500,0.0,6.6599999999998500
210,demo_rat,2026-07-20,demo,3056.932,0.1900000000000550,0.2540000000003600,4.0,1.0,0.0,1.6599999999998500,1.0,8.69399999999996
211,demo_rat,2026-07-20,demo,3065.192,0.0300000000002,0.3019999999996800,16.0,1.0,1.0,1.16800000000012,0.0,8.260000000000220
212,demo_rat,2026-07-20,demo,3071.642,0.0100000000002182,0.487999999999829,16.0,1.0,1.0,1.5640000000003100,0.0,6.449999999999820
213,demo_rat,2026-07-20,demo,3080.194,0.2220000000002070,0.4679999999998470,16.0,0.0,0.0,1.1199999999998900,0.0,8.552000000000140
214,demo_rat,2026-07-20,demo,3086.572,0.1359999999999670,0.405999999999949,4.0,0.0,0.0,1.1300000000001100,0.0,6.378000000000160
215,demo_rat,2026-07-20,demo,3093.76,0.2319999999999710,0.3059999999995850,1.0,1.0,1.0,1.3800000000001100,0.0,7.188000000000100
216,demo_rat,2026-07-20,demo,3100.708,0.2239999999997050,0.22400000000016,16.0,1.0,1.0,3.213999999999940,0.0,6.947999999999870
217,demo_rat,2026-07-20,demo,3122.44,0.0479999999997744,0.66800000000012,4.0,1.0,1.0,1.4239999999999800,0.0,21.73200000000000
218,demo_rat,2026-07-20,demo,3135.232,0.2080000000000840,0.2159999999998950,4.0,0.0,0.0,1.9360000000001500,0.0,12.791999999999900
219,demo_rat,2026-07-20,demo,3142.662,0.0940000000000509,0.7840000000001060,4.0,1.0,1.0,1.6340000000000100,0.0,7.429999999999840
220,demo_rat,2026-07-20,demo,3259.384,0.0399999999999636,0.3820000000000620,16.0,1.0,0.0,0.875999999999749,1.0,116.7220000000000
221,demo_rat,2026-07-20,demo,3264.464,0.1700000000000730,1.318000000000210,4.0,0.0,1.0,1.013999999999670,1.0,5.079999999999930
222,demo_rat,2026-07-20,demo,3289.39,0.155999999999949,0.2440000000001420,16.0,1.0,1.0,1.043999999999870,0.0,24.92599999999990
223,demo_rat,2026-07-20,demo,3297.854,0.0180000000000291,1.5340000000001100,1.0,0.0,1.0,1.594000000000050,1.0,8.463999999999940
224,demo_rat,2026-07-20,demo,3321.556,0.1480000000001380,0.2279999999996110,16.0,0.0,0.0,0.9220000000000260,0.0,23.702000000000200
225,demo_rat,2026-07-20,demo,3327.306,0.2100000000000360,0.3579999999997200,4.0,1.0,1.0,1.5520000000001300,0.0,5.75
226,demo_rat,2026-07-20,demo,3356.72,0.1000000000003640,1.0339999999996500,4.0,1.0,1.0,1.2420000000001900,0.0,29.41399999999980
227,demo_rat,2026-07-20,demo,3378.946,0.180000000000291,0.2079999999996290,4.0,0.0,0.0,1.7080000000000800,0.0,22.226000000000100
228,demo_rat,2026-07-20,demo,3409.212,0.1880000000001020,0.61200000000008,16.0,1.0,1.0,1.2039999999997200,0.0,30.266000000000100
229,demo_rat,2026-07-20,demo,3416.558,-0.3939999999997780,1.8059999999995900,16.0,1.0,1.0,1.4840000000003800,0.0,7.346000000000000
230,demo_rat,2026-07-20,demo,3426.872,0.2420000000001890,0.7719999999999350,4.0,1.0,1.0,1.494000000000140,0.0,10.31399999999990
231,demo_rat,2026-07-20,demo,3434.43,0.1520000000000440,0.3000000000001820,1.0,0.0,0.0,1.5199999999999800,0.0,7.557999999999990
232,demo_rat,2026-07-20,demo,3453.336,0.0820000000003347,0.9239999999999780,16.0,1.0,1.0,2.463999999999940,0.0,18.90600000000000
233,demo_rat,2026-07-20,demo,3466.072,0.0299999999997453,1.3900000000003300,4.0,0.0,1.0,1.199999999999820,1.0,12.736000000000300
234,demo_rat,2026-07-20,demo,3485.164,0.3219999999996620,0.3900000000003270,4.0,1.0,0.0,2.1599999999998500,1.0,19.0920000000001
235,demo_rat,2026-07-20,demo,3512.79,0.3460000000000040,0.2460000000000950,4.0,1.0,1.0,1.36200000000008,0.0,27.62599999999980
236,demo_rat,2026-07-20,demo,3539.876,0.7300000000000180,0.2699999999999820,16.0,0.0,0.0,1.6599999999998500,0.0,27.08600000000020
237,demo_rat,2026-07-20,demo,3547.37,0.4500000000002730,0.9020000000000440,1.0,1.0,1.0,1.975999999999660,0.0,7.493999999999690
238,demo_rat,2026-07-20,demo,3562.564,0.0500000000001819,1.0219999999999300,1.0,1.0,1.0,2.119999999999890,0.0,15.19400000000000
